claim_id,product_name,category,brand,model_number,serial_number,retailer,purchase_date,purchase_price,warranty_duration_months,warranty_end_date,claim_date,product_age_days,remaining_warranty_days,fault_type,fault_covered,repair_history_count,serial_number_entered,serial_number_match,documents_provided,missing_document_count,claim_date_before_purchase,repair_date_before_purchase,class_label,split
CLM-001179,Smartphone,Electronics,Nova,NV-200,SN82149862,CityWide Appliances,2022-10-24,535.94,36,2025-10-08,2025-09-28,1070,10,Manufacturing defect,True,1,SN42149862,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001180,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN46226982,TechHub Store,2021-08-15,453.31,12,2022-08-10,2022-07-04,323,37,Battery defect,True,3,SN46226982,True,"receipt,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001181,Television,Electronics,Vistara,VS-55UHD,SN95483760,HomeStyle Retail,2023-08-02,306.89,12,2024-07-27,2024-06-06,309,51,Manufacturing defect,True,1,SN95483760,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001182,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN40310459,MegaMart Electronics,2023-12-05,535.55,18,2025-05-28,2024-09-27,297,243,Motor malfunction,True,0,SN40312459,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001183,Refrigerator,Home Appliance,FrostLine,FL-220,SN76384860,MegaMart Electronics,2024-02-18,1211.93,24,2026-02-07,2024-09-25,220,500,Compressor failure,True,0,SN76384860,True,"warranty_card,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001184,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN51852500,TechHub Store,2022-03-19,722.03,18,2023-09-10,2023-09-07,537,3,Manufacturing defect,True,1,SN51952500,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001185,Television,Electronics,Vistara,VS-43,SN63714593,MegaMart Electronics,2021-09-24,746.28,12,2022-09-19,2022-05-23,241,119,Motor malfunction,True,3,SN63714593,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001186,Refrigerator,Home Appliance,FrostLine,FL-220,SN71868214,CityWide Appliances,2023-05-17,1211.81,12,2024-05-11,2024-03-17,305,55,Compressor failure,True,3,SN71868214,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001187,Laptop,Electronics,Vertex,VT-15Pro,SN57238845,MegaMart Electronics,2021-08-14,835.84,12,2022-08-09,2022-08-06,357,3,Display fault,True,1,SN55238845,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001188,Laptop,Electronics,Vertex,VT-15Pro,SN23128198,MegaMart Electronics,2022-03-11,553.02,12,2023-03-06,2022-04-17,37,323,Component failure,True,0,SN23128168,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001189,Refrigerator,Home Appliance,FrostLine,FL-300X,SN24654503,TechHub Store,2022-08-26,539.95,12,2023-08-21,2023-06-03,281,79,Manufacturing defect,True,1,SN24654503,True,"receipt,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,test
CLM-001190,Washing Machine,Home Appliance,Cleanwave,CW-700,SN46971545,MegaMart Electronics,2022-03-26,923.06,12,2023-03-21,2023-03-25,364,-4,Battery defect,True,1,SN46971545,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001191,Refrigerator,Home Appliance,FrostLine,FL-300X,SN76460815,MegaMart Electronics,2024-12-03,852.67,24,2026-11-23,2025-07-26,235,485,Compressor failure,True,0,SN76450815,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001192,Smartphone,Electronics,Nova,NV-X1,SN93499311,HomeStyle Retail,2022-08-13,727.1,24,2024-08-02,2022-11-27,106,614,Motor malfunction,True,3,SN93499311,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001193,Smartphone,Electronics,Nova,NV-200,SN29036590,CityWide Appliances,2024-11-09,573.98,12,2025-11-04,2025-02-12,95,265,Compressor failure,True,4,SN29036590,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001194,Television,Electronics,Vistara,VS-43,SN11306458,HomeStyle Retail,2023-08-30,863.24,18,2025-02-20,2025-02-22,542,-2,Display fault,True,3,SN11306458,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001195,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN40640252,HomeStyle Retail,2024-04-09,922.91,12,2025-04-04,2024-05-12,33,327,Component failure,True,1,SN40640252,True,"receipt,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001196,Television,Electronics,Vistara,VS-55UHD,SN99041184,HomeStyle Retail,2021-07-12,692.61,12,2022-07-07,2022-01-17,189,171,Motor malfunction,True,3,SN99041184,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001197,Television,Electronics,Vistara,VS-55UHD,SN25134534,MegaMart Electronics,2023-07-29,746.48,12,2024-07-23,2024-01-25,180,180,Battery defect,True,2,SN25134534,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001198,Refrigerator,Home Appliance,FrostLine,FL-220,SN57941821,HomeStyle Retail,2025-01-31,912.43,24,2027-01-21,2025-09-23,235,485,Battery defect,True,0,SN57941821,True,"receipt,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001199,Smartphone,Electronics,Nova,NV-200,SN95729393,MegaMart Electronics,2025-02-26,653.46,24,2027-02-16,2025-06-07,101,619,Display fault,True,0,SN95728393,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001200,Laptop,Electronics,Vertex,VT-15Pro,SN51516670,MegaMart Electronics,2023-12-16,888.39,12,2024-12-10,2024-07-13,210,150,Battery defect,True,2,SN51516670,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001201,Laptop,Electronics,Vertex,VT-15Pro,SN48709538,MegaMart Electronics,2023-12-02,522.19,24,2025-11-21,2025-11-22,721,-1,Manufacturing defect,True,0,SN48709538,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001202,Laptop,Electronics,Vertex,VT-15Pro,SN93724365,HomeStyle Retail,2023-10-19,968.34,36,2026-10-03,2024-08-31,317,763,Motor malfunction,True,0,SN93724365,True,"receipt,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,validation
CLM-001203,Smartphone,Electronics,Nova,NV-X1,SN26567268,MegaMart Electronics,2023-09-25,763.04,12,2024-09-19,2024-09-17,358,2,Motor malfunction,True,2,SN26567268,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001204,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN77376391,TechHub Store,2021-01-11,1182.43,18,2022-07-05,2022-07-11,546,-6,Component failure,True,1,SN77376391,True,"receipt,warranty_card,product_photo,serial_evidence",1,False,False,Manual Review,train
CLM-001205,Laptop,Electronics,Vertex,VT-14,SN49030787,MegaMart Electronics,2021-06-26,269.56,24,2023-06-16,2022-01-23,211,509,Motor malfunction,True,1,SN49030787,True,"receipt,warranty_card,product_photo,fault_evidence",1,False,False,Manual Review,train
CLM-001206,Television,Electronics,Vistara,VS-55UHD,SN90133190,MegaMart Electronics,2022-05-25,329.43,24,2024-05-14,2022-09-12,110,610,Battery defect,True,1,SN90133150,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001207,Laptop,Electronics,Vertex,VT-15Pro,SN50935883,MegaMart Electronics,2021-10-13,557.04,24,2023-10-03,2022-12-23,436,284,Compressor failure,True,0,SN50935883,True,"receipt,warranty_card,product_photo,serial_evidence",1,False,False,Manual Review,train
CLM-001208,Smartphone,Electronics,Nova,NV-X1,SN69310992,TechHub Store,2023-08-03,683.99,18,2025-01-24,2024-11-02,457,83,Motor malfunction,True,2,SN69310792,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001209,Television,Electronics,Vistara,VS-55UHD,SN21868737,TechHub Store,2023-05-26,584.39,18,2024-11-16,2023-07-02,37,503,Battery defect,True,1,SN21863737,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001210,Laptop,Electronics,Vertex,VT-14,SN72117013,TechHub Store,2023-11-15,154.72,18,2025-05-08,2024-04-01,138,402,Display fault,True,3,SN72117013,True,"receipt,warranty_card,product_photo,serial_evidence",1,False,False,Manual Review,train
CLM-001211,Smartphone,Electronics,Nova,NV-X1,SN23072680,TechHub Store,2021-04-22,690.6,12,2022-04-17,2022-03-30,342,18,Battery defect,True,2,SN23072680,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001212,Refrigerator,Home Appliance,FrostLine,FL-220,SN37523284,HomeStyle Retail,2023-09-14,758.81,24,2025-09-03,2025-09-10,727,-7,Component failure,True,0,SN37523282,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001213,Refrigerator,Home Appliance,FrostLine,FL-220,SN75089577,HomeStyle Retail,2024-10-15,932.58,24,2026-10-05,2025-09-08,328,392,Manufacturing defect,True,0,SN75089577,True,"receipt,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,validation
CLM-001214,Washing Machine,Home Appliance,Cleanwave,CW-700,SN73584629,MegaMart Electronics,2021-05-18,833.08,12,2022-05-13,2022-05-25,372,-12,Battery defect,True,2,SN73584629,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001215,Laptop,Electronics,Vertex,VT-14,SN41531482,TechHub Store,2023-06-28,706.48,18,2024-12-19,2024-12-28,549,-9,Battery defect,True,1,SN41531482,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001216,Smartphone,Electronics,Nova,NV-100,SN95388938,MegaMart Electronics,2022-06-18,280.18,24,2024-06-07,2024-03-20,641,79,Component failure,True,2,SN95488938,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001217,Washing Machine,Home Appliance,Cleanwave,CW-700,SN89022539,HomeStyle Retail,2023-11-14,1109.38,24,2025-11-03,2024-09-15,306,414,Display fault,True,1,SN89022539,True,"receipt,warranty_card,serial_evidence,fault_evidence",1,False,False,Manual Review,validation
CLM-001218,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN13754158,MegaMart Electronics,2023-03-02,564.91,24,2025-02-19,2025-02-16,717,3,Manufacturing defect,True,0,SN13754158,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001219,Smartphone,Electronics,Nova,NV-200,SN28697002,HomeStyle Retail,2024-03-01,470.31,18,2025-08-23,2025-06-09,465,75,Manufacturing defect,True,1,SN28697005,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001220,Laptop,Electronics,Vertex,VT-14,SN98035991,MegaMart Electronics,2021-11-21,500.08,18,2023-05-15,2023-01-04,409,131,Motor malfunction,True,0,SN98035991,True,"receipt,warranty_card,product_photo,serial_evidence",1,False,False,Manual Review,train
CLM-001221,Washing Machine,Home Appliance,Cleanwave,CW-750D,SN19155005,CityWide Appliances,2023-07-31,375.69,24,2025-07-20,2025-06-14,684,36,Display fault,True,0,SN19155005,True,"receipt,warranty_card,product_photo,fault_evidence",1,False,False,Manual Review,train
CLM-001222,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN27370722,TechHub Store,2023-08-25,672.49,24,2025-08-14,2025-02-04,529,191,Battery defect,True,2,SN27370722,True,"receipt,warranty_card,product_photo,serial_evidence",1,False,False,Manual Review,train
CLM-001223,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN41098826,MegaMart Electronics,2022-12-14,567.26,24,2024-12-03,2024-12-02,719,1,Compressor failure,True,1,SN48098826,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001224,Smartphone,Electronics,Nova,NV-100,SN61550809,TechHub Store,2023-09-03,409.19,18,2025-02-24,2024-05-12,252,288,Manufacturing defect,True,0,SN61550809,True,"receipt,warranty_card,product_photo,fault_evidence",1,False,False,Manual Review,train
CLM-001225,Smartphone,Electronics,Nova,NV-200,SN91407521,TechHub Store,2021-05-07,524.75,24,2023-04-27,2023-04-29,722,-2,Motor malfunction,True,0,SN21407521,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001226,Laptop,Electronics,Vertex,VT-14,SN43889297,HomeStyle Retail,2021-08-09,760.34,24,2023-07-30,2023-03-29,597,123,Component failure,True,1,SN43883297,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001227,Refrigerator,Home Appliance,FrostLine,FL-220,SN37318624,MegaMart Electronics,2025-02-28,836.08,12,2026-02-23,2026-02-21,358,2,Manufacturing defect,True,1,SN37318624,True,"receipt,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,validation
CLM-001228,Refrigerator,Home Appliance,FrostLine,FL-300X,SN35519742,TechHub Store,2023-01-07,1394.51,24,2024-12-27,2024-12-28,721,-1,Battery defect,True,1,SN35519742,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001229,Air Conditioner,Home Appliance,Chillmax,CM-1.5T,SN67379655,HomeStyle Retail,2023-08-29,921.62,18,2025-02-19,2024-01-27,151,389,Manufacturing defect,True,2,SN67379655,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001230,Smartphone,Electronics,Nova,NV-X1,SN54415303,MegaMart Electronics,2024-03-11,373.07,12,2025-03-06,2024-07-17,128,232,Motor malfunction,True,2,SN54415303,True,"receipt,warranty_card,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001231,Smartphone,Electronics,Nova,NV-200,SN20036415,HomeStyle Retail,2023-03-11,799.01,24,2025-02-28,2025-02-28,720,0,Component failure,True,0,SN20036415,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001232,Laptop,Electronics,Vertex,VT-14,SN88218402,HomeStyle Retail,2023-11-27,834.46,36,2026-11-11,2024-04-01,126,954,Motor malfunction,True,1,SN88218402,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001233,Washing Machine,Home Appliance,Cleanwave,CW-700,SN28695003,MegaMart Electronics,2024-08-30,741.4,12,2025-08-25,2024-12-20,112,248,Compressor failure,True,4,SN28695003,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001234,Air Conditioner,Home Appliance,Chillmax,CM-1T,SN56418606,CityWide Appliances,2022-11-07,1075.55,36,2025-10-22,2025-10-22,1080,0,Battery defect,True,0,SN56418606,True,"receipt,warranty_card,product_photo,fault_evidence",1,False,False,Manual Review,train
CLM-001235,Laptop,Electronics,Vertex,VT-14,SN46307023,TechHub Store,2025-02-23,559.02,24,2027-02-13,2027-02-13,720,0,Manufacturing defect,True,0,SN46307023,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001236,Laptop,Electronics,Vertex,VT-14,SN12878065,CityWide Appliances,2021-03-14,711.26,18,2022-09-05,2022-06-08,451,89,Component failure,True,1,SN12878065,True,"warranty_card,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,test
CLM-001237,Laptop,Electronics,Vertex,VT-14,SN61959009,TechHub Store,2023-12-31,382.42,24,2025-12-20,2024-01-28,28,692,Compressor failure,True,1,SN61659009,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,validation
CLM-001238,Television,Electronics,Vistara,VS-55UHD,SN57216333,MegaMart Electronics,2023-05-25,713.47,18,2024-11-15,2024-11-17,542,-2,Display fault,True,0,SN57216333,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001239,Washing Machine,Home Appliance,Cleanwave,CW-700,SN11999650,CityWide Appliances,2021-04-29,506.44,12,2022-04-24,2022-04-29,365,-5,Component failure,True,1,SN11999650,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001240,Smartphone,Electronics,Nova,NV-200,SN90854908,TechHub Store,2021-04-27,397.93,12,2022-04-22,2021-09-28,154,206,Motor malfunction,True,1,SN90854908,True,"receipt,product_photo,serial_evidence,fault_evidence",1,False,False,Manual Review,train
CLM-001241,Smartphone,Electronics,Nova,NV-200,SN82966957,MegaMart Electronics,2021-09-23,931.57,24,2023-09-13,2023-08-06,682,38,Display fault,True,0,SN82966357,False,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001242,Television,Electronics,Vistara,VS-43,SN80711829,CityWide Appliances,2024-12-31,736.4,18,2026-06-24,2025-11-05,309,231,Motor malfunction,True,1,SN80711829,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,test
CLM-001243,Refrigerator,Home Appliance,FrostLine,FL-300X,SN47551952,MegaMart Electronics,2024-11-30,577.13,18,2026-05-24,2026-05-20,536,4,Component failure,True,3,SN47551952,True,"receipt,warranty_card,product_photo,serial_evidence,fault_evidence",0,False,False,Manual Review,train
CLM-001244,Smartphone,Electronics,Nova,NV-100,SN69093033,TechHub Store,2023-12-03,530.64,12,2024-11-27,2024-02-23,82,278,Display fault,True,0,SN60093033,False,"receipt,warranty_card,product_photo,fault_evidence",1,False,False,Manual Review,test
